source_file	source_family	source_block_id	block_kind	source_selector	source_title_or_pattern	destination	destination_title	action	precedence	coverage_rule	canonical_source	notes	audit_status
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	coordinate ring	coordinate rings	VI/03	Coordinate Rings	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	regular map|morphism	affine morphisms	VI/04	Morphisms of Affine Algebraic Sets	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	affine curve|plane curve	curves	VI/43	Plane Cubics	MIGRATE	100	EXPLICIT_SELECTOR	YES	if cubic-specific	CURATED_TOPIC_MAP
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(affine variety|algebraic set)	problem|exercise|solution|worked problem	VI/01	Algebraic Sets	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(affine variety|algebraic set)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/01	Algebraic Sets	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Zariski)	problem|exercise|solution|worked problem	VI/02	The Zariski Topology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Zariski)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/02	The Zariski Topology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(coordinate ring)	problem|exercise|solution|worked problem	VI/03	Coordinate Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(coordinate ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/03	Coordinate Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(regular map|morphism)	problem|exercise|solution|worked problem	VI/04	Morphisms of Affine Algebraic Sets	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(regular map|morphism)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/04	Morphisms of Affine Algebraic Sets	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(affine curve|plane curve)	problem|exercise|solution|worked problem	VI/43	Plane Cubics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(affine curve|plane curve)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/43	Plane Cubics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-4.tex	DIFFERENTIAL_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/01	Algebraic Sets	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	plane cubic|cubic curve	plane cubics	VI/43	Plane Cubics	MIGRATE	100	EXPLICIT_SELECTOR	YES	mislabelled AG	CURATED_TOPIC_MAP
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	Cremona|birational map	Cremona transformations	VI/44	Cremona Transformations	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	blow-up|blowup|exceptional divisor	blow-ups	VI/45	Blow-Ups	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	Picard|line bundle	Picard groups	VI/42	Line Bundles and Picard Groups	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(plane cubic|cubic curve)	problem|exercise|solution|worked problem	VI/43	Plane Cubics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(plane cubic|cubic curve)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/43	Plane Cubics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Cremona|birational map)	problem|exercise|solution|worked problem	VI/44	Cremona Transformations	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Cremona|birational map)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/44	Cremona Transformations	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(blow-up|blowup|exceptional divisor)	problem|exercise|solution|worked problem	VI/45	Blow-Ups	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(blow-up|blowup|exceptional divisor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/45	Blow-Ups	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Picard|line bundle)	problem|exercise|solution|worked problem	VI/42	Line Bundles and Picard Groups	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Picard|line bundle)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/42	Line Bundles and Picard Groups	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-5.tex	DIFFERENTIAL_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/43	Plane Cubics	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	frame bundle|principal bundle	frame/principal bundles	VII/08	Principal and Frame Bundles	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	connection form|principal connection	connections	VII/21	Connections	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	Levi-Civita	Levi-Civita	VII/22	The Levi–Civita Connection	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	parallel transport	parallel transport	VII/24	Parallel Transport	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	holonomy	holonomy	VII/25	Holonomy	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(frame bundle|principal bundle)	problem|exercise|solution|worked problem	VII/08	Principal and Frame Bundles	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(frame bundle|principal bundle)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/08	Principal and Frame Bundles	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(connection form|principal connection)	problem|exercise|solution|worked problem	VII/21	Connections	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(connection form|principal connection)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/21	Connections	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Levi-Civita)	problem|exercise|solution|worked problem	VII/22	The Levi–Civita Connection	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Levi-Civita)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/22	The Levi–Civita Connection	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(parallel transport)	problem|exercise|solution|worked problem	VII/24	Parallel Transport	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(parallel transport)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/24	Parallel Transport	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(holonomy)	problem|exercise|solution|worked problem	VII/25	Holonomy	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(holonomy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/25	Holonomy	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-6.tex	DIFFERENTIAL_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VII/08	Principal and Frame Bundles	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-differential-geometry-MATH3D--math-alls-2.tex	DIFFERENTIAL_GEOMETRY	ARCHIVE.ALL	ENTIRE_FILE	*	all blocks	ARCHIVE_VARIANT	Archive — provenance variant	ARCHIVE_VARIANT	1000	WHOLE_FILE	NO	Preserve for provenance/diff only. Preferred comparison source: theory-of-differential-geometry-MATH3D.tex. Migrate only if a repo-local diff proves unique mathematics.	ARCHIVE_CLASSIFIED
theory-of-differential-geometry-MATH3D--math-alls-3.tex	DIFFERENTIAL_GEOMETRY	ARCHIVE.ALL	ENTIRE_FILE	*	all blocks	ARCHIVE_VARIANT	Archive — provenance variant	ARCHIVE_VARIANT	1000	WHOLE_FILE	NO	Preserve for provenance/diff only. Preferred comparison source: theory-of-differential-geometry-MATH3D.tex. Migrate only if a repo-local diff proves unique mathematics.	ARCHIVE_CLASSIFIED
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	discrete geodesic|mesh geodesic	discrete geodesics	VII/38	Discrete Geodesic Problems	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	Dijkstra|A\*|graph geodesic	graph shortest paths	VII/39	Graph and Exact Mesh Geodesics	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	heat method	heat method	VII/40	The Heat Method	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	cotangent Laplacian|discrete Laplacian	discrete Laplacian	VII/41	Discrete Laplacians	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(discrete geodesic|mesh geodesic)	problem|exercise|solution|worked problem	VII/38	Discrete Geodesic Problems	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(discrete geodesic|mesh geodesic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/38	Discrete Geodesic Problems	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Dijkstra|A\*|graph geodesic)	problem|exercise|solution|worked problem	VII/39	Graph and Exact Mesh Geodesics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Dijkstra|A\*|graph geodesic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/39	Graph and Exact Mesh Geodesics	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(heat method)	problem|exercise|solution|worked problem	VII/40	The Heat Method	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(heat method)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/40	The Heat Method	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(cotangent Laplacian|discrete Laplacian)	problem|exercise|solution|worked problem	VII/41	Discrete Laplacians	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-differential-geometry-MATH3D.tex	DIFFERENTIAL_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(cotangent Laplacian|discrete Laplacian)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/41	Discrete Laplacians	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
